K_cycles_per_s,analysis,condition,delta_intervention_driver_locking_plv,delta_intervention_mean_R1,delta_intervention_mean_R2,delta_intervention_mean_R4,frequency_hz,phase_offset_deg,post_driver_recovery_mean_R1,replicate,test_driver_locking_plv,test_lock_fraction,test_longest_lock_run_s,test_mean_R1
,external_driver_phase_disruption,,-0.08351945756231358,-0.06040902378217433,-0.030606691372061845,0.005758673826448998,27.3,150,,21,,,,
,external_driver_phase_disruption,,-0.06011732575979595,-0.02183688678064774,0.003053897382435944,0.0016806021317037761,27.3,150,,22,,,,
,external_driver_phase_disruption,,-0.05767769612677384,-0.029936407992018216,0.003219499515568061,-0.0006081305290926292,27.3,150,,23,,,,
,external_driver_phase_disruption,,-0.11803288481933585,-0.10380371910738367,0.003976685842771041,0.0019356070407239717,33.8,150,,0,,,,
,external_driver_phase_disruption,,-0.12064079695072909,-0.08608112293003112,0.012546565353089081,0.005175576591524969,33.8,150,,1,,,,
,external_driver_phase_disruption,,-0.09453344554323953,-0.049789012582671155,0.009319189329917113,0.02011475471934114,33.8,150,,2,,,,
,external_driver_phase_disruption,,-0.03763134611960631,-0.009242786048594437,0.0035531954322754467,-0.0023269831373673583,33.8,150,,3,,,,
,external_driver_phase_disruption,,-0.03131862308536261,-0.017354464948458576,-0.000818496206162575,0.003268180085480396,33.8,150,,4,,,,
,external_driver_phase_disruption,,-0.09424064182608655,-0.040656118303530414,-0.004767832815971401,0.010464437733096243,33.8,150,,5,,,,
,external_driver_phase_disruption,,-0.055910251526403845,-0.03507948084992521,0.0033799740590298583,-0.0007934861793463394,33.8,150,,6,,,,
,external_driver_phase_disruption,,-0.06851361284696281,-0.05019678421544402,0.0013135650119283915,0.011730725239012266,33.8,150,,7,,,,
,external_driver_phase_disruption,,-0.15171967721384197,-0.11851018534132027,-0.02906248735950015,0.03322988189968272,33.8,150,,8,,,,
,external_driver_phase_disruption,,-0.06676143485195704,-0.027800354592294546,0.005727722406733096,0.0010194831167782692,33.8,150,,9,,,,
,external_driver_phase_disruption,,-0.10498913732712187,-0.07885383764046178,-0.0008697814220212513,-0.0016653117665394873,33.8,150,,10,,,,
,external_driver_phase_disruption,,-0.034735801861944096,-0.009912375076299829,0.011766380696855663,0.0015530520558402483,33.8,150,,11,,,,
,external_driver_phase_disruption,,-0.09920013407674047,-0.06968331973598127,-0.016507006188205844,0.0009638130730507954,33.8,150,,12,,,,
,external_driver_phase_disruption,,-0.08571951712517098,-0.06920416975851615,0.003840646537409481,0.0014479705719045444,33.8,150,,13,,,,
,external_driver_phase_disruption,,-0.14230130421458131,-0.11334051739285675,0.0074380129039235965,-0.01122038548636578,33.8,150,,14,,,,
,external_driver_phase_disruption,,-0.14262684447095886,-0.11317614160847478,-0.020731406733760047,0.0017909453228358713,33.8,150,,15,,,,
,external_driver_phase_disruption,,-0.09605481234524382,-0.09154687249748814,-0.002598425942754695,0.0009504381517923127,33.8,150,,16,,,,
,external_driver_phase_disruption,,-0.08527633494467404,-0.04935505339967361,-0.012799664681004755,0.00643144379618904,33.8,150,,17,,,,
,external_driver_phase_disruption,,-0.036917880270533554,-0.021200101107355318,0.008064056565627697,0.004745153644827915,33.8,150,,18,,,,
,external_driver_phase_disruption,,-0.10842322512226046,-0.07446896620636997,-0.021453113540042826,0.010108712505603676,33.8,150,,19,,,,
,external_driver_phase_disruption,,-0.0621158824286375,-0.021958121595169855,-0.010521470564008872,-0.001775188974439193,33.8,150,,20,,,,
,external_driver_phase_disruption,,-0.0845224969355064,-0.06456751836811139,-0.009758376276782069,-0.0014680927954856121,33.8,150,,21,,,,
,external_driver_phase_disruption,,-0.07168184745264214,-0.0642341743118055,-0.009614702224111912,-0.015313480143678296,33.8,150,,22,,,,
,external_driver_phase_disruption,,-0.19969525331870866,-0.14309598913690116,-0.026476795796361266,0.011618828588724886,33.8,150,,23,,,,
,external_driver_phase_disruption,,-0.15464735259769347,-0.06744804057261025,0.01958401295510981,-0.0024877478737064113,7.83,180,,0,,,,
,external_driver_phase_disruption,,-0.23757320541794846,-0.1204261744617604,0.0023042294621700016,0.0036704820169673608,7.83,180,,1,,,,
,external_driver_phase_disruption,,-0.29635352306570084,-0.16164035338978353,-0.047376998655425176,-0.017393713346289807,7.83,180,,2,,,,
,external_driver_phase_disruption,,-0.12265090276907023,-0.10638984554895645,-0.021169419680744053,-0.008100248820236633,7.83,180,,3,,,,
,external_driver_phase_disruption,,-0.13349996012010762,-0.05397193753532392,-0.01195541729827343,-0.010248421846212816,7.83,180,,4,,,,
,external_driver_phase_disruption,,-0.21371073317267802,-0.10248866685452315,0.018302008837989645,-0.011368457690911646,7.83,180,,5,,,,
,external_driver_phase_disruption,,-0.2376601403866751,-0.13083023394963086,0.014062354028704205,0.011241354999279266,7.83,180,,6,,,,
,external_driver_phase_disruption,,-0.09723853888685113,0.0016396758579106108,-0.0011803402073930769,-0.0038368473659655955,7.83,180,,7,,,,
,external_driver_phase_disruption,,-0.3035571278559304,-0.16101916880880954,0.010361611433704468,0.008137308532774779,7.83,180,,8,,,,
,external_driver_phase_disruption,,-0.1913937740331891,-0.08603881323957277,0.00048317669703439037,0.007836201920766367,7.83,180,,9,,,,
,external_driver_phase_disruption,,-0.23332812041350048,-0.08469281133978881,-0.04629545929176648,0.0019680366860796578,7.83,180,,10,,,,
,external_driver_phase_disruption,,-0.1767442506652239,-0.08830801812308303,-0.0024031281781321245,0.01096443442410118,7.83,180,,11,,,,
,external_driver_phase_disruption,,-0.2130793278053532,-0.13833062825721126,-0.006419872937891383,0.0016049878759000769,7.83,180,,12,,,,
,external_driver_phase_disruption,,-0.3459636778443339,-0.27527237327936205,-0.09546787738864235,0.018258691619769715,7.83,180,,13,,,,
,external_driver_phase_disruption,,-0.1474806173943177,-0.03696195977652478,0.01195311880739705,0.00031514630291547274,7.83,180,,14,,,,
,external_driver_phase_disruption,,-0.3563415908476565,-0.1707898801152274,-0.011844468290816798,0.012896730861102185,7.83,180,,15,,,,
,external_driver_phase_disruption,,-0.23928725421138858,-0.12718210258914528,0.010723417961962259,0.00575109146415391,7.83,180,,16,,,,
,external_driver_phase_disruption,,-0.20073930435324305,-0.083480311334785,0.007996000245843266,-0.014571905197446985,7.83,180,,17,,,,
,external_driver_phase_disruption,,-0.12766057327163421,-0.039758885887964696,0.0024560593055875934,-0.005221866561934269,7.83,180,,18,,,,
,external_driver_phase_disruption,,-0.14375796784522252,-0.03401247587482584,0.010356441755561954,-0.014057494312614341,7.83,180,,19,,,,
,external_driver_phase_disruption,,-0.2533084291602694,-0.20050279242816219,-0.07721624437112147,0.0070512617484369405,7.83,180,,20,,,,
,external_driver_phase_disruption,,-0.15202487460388234,-0.08324420316218076,0.013038386609802402,-0.007995711749144263,7.83,180,,21,,,,
,external_driver_phase_disruption,,-0.27423905721103686,-0.1735923582086432,-0.007309993315713928,0.008139570061056672,7.83,180,,22,,,,
,external_driver_phase_disruption,,-0.12922209526595374,-0.04910296346463833,0.001259784141958556,-0.0016276850000626203,7.83,180,,23,,,,
,external_driver_phase_disruption,,-0.2746268724968861,-0.11213652444747951,-0.05351517837327248,-0.00611104335138736,10.0,180,,0,,,,
,external_driver_phase_disruption,,-0.27881275022127444,-0.1651472816445507,0.000874039535395707,0.008233704116647644,10.0,180,,1,,,,
,external_driver_phase_disruption,,-0.2899218375325346,-0.12196198918431861,-0.019033212843856423,-0.009830080824567461,10.0,180,,2,,,,
,external_driver_phase_disruption,,-0.19467075348981702,-0.0704610933581655,-0.001745576622614528,-0.0217330374855665,10.0,180,,3,,,,
,external_driver_phase_disruption,,-0.23709805480964954,-0.13433501377649198,0.004644420148161382,0.007159029160503733,10.0,180,,4,,,,
,external_driver_phase_disruption,,-0.2685852256143122,-0.1537776053506836,-0.024833253538481703,0.005916106005565996,10.0,180,,5,,,,
,external_driver_phase_disruption,,-0.39180805095970855,-0.21031198491005695,-0.027037093279502114,-0.01792368896641626,10.0,180,,6,,,,
,external_driver_phase_disruption,,-0.15613226739074632,-0.05293234846255876,-0.034046252766903096,0.00292831920238483,10.0,180,,7,,,,
,external_driver_phase_disruption,,-0.11200754360781497,-0.0405109325982317,-0.006471807391433881,-0.0007716889267456034,10.0,180,,8,,,,
,external_driver_phase_disruption,,-0.30803037088685487,-0.18326860996683092,0.007932751205892291,0.005656153433160005,10.0,180,,9,,,,
,external_driver_phase_disruption,,-0.4056505410287659,-0.2757933732089347,-0.10542306854517826,0.011792004254197477,10.0,180,,10,,,,
,external_driver_phase_disruption,,-0.19914354943697538,-0.10294321847262308,0.017181346578621526,-0.00038216538068094885,10.0,180,,11,,,,
,external_driver_phase_disruption,,-0.15159404673286428,-0.0602353816661898,0.0023261161223354504,0.006176428745551174,10.0,180,,12,,,,
,external_driver_phase_disruption,,-0.18868388748960674,-0.15880237186149537,-0.030253261021479724,-0.014159079695320487,10.0,180,,13,,,,
,external_driver_phase_disruption,,-0.18780863730687475,0.001979004289581199,-0.009957246991973409,-0.018559497425461036,10.0,180,,14,,,,
,external_driver_phase_disruption,,-0.1956015065288889,-0.06842789764732937,0.002295780227294014,0.0075892189050993375,10.0,180,,15,,,,
,external_driver_phase_disruption,,-0.2393015859487244,-0.12129510416958661,0.013081064154021438,0.02339025485111995,10.0,180,,16,,,,
,external_driver_phase_disruption,,-0.27206533316402015,-0.12316224303042234,-0.0029547909531538186,-0.03269979598221116,10.0,180,,17,,,,
,external_driver_phase_disruption,,-0.10658635826271845,-0.0324866015563057,-0.0052074665943268456,0.0034963248837226457,10.0,180,,18,,,,
,external_driver_phase_disruption,,-0.15369885955484944,-0.03169675644994832,0.013440129746294785,-0.00583998321155596,10.0,180,,19,,,,
,external_driver_phase_disruption,,-0.2573687369913422,-0.13719192984208112,0.0006091833583572043,-0.0033517447951636054,10.0,180,,20,,,,
,external_driver_phase_disruption,,-0.23319943743271254,-0.12778854310722979,0.0021193553657525704,0.013502283161260287,10.0,180,,21,,,,
,external_driver_phase_disruption,,-0.24877833441077046,-0.07298282702252351,-0.025468960320633907,-1.4935843260038828e-05,10.0,180,,22,,,,
,external_driver_phase_disruption,,-0.06762644336880781,0.002898602489673885,-0.0010300158634645867,0.0010541531294568779,10.0,180,,23,,,,
,external_driver_phase_disruption,,-0.2198316164339036,-0.11566043201048012,-0.005663719638942813,-0.0021328191859996265,14.3,180,,0,,,,
,external_driver_phase_disruption,,-0.24562176401617414,-0.12498340249425358,0.007652583272854549,0.004943222037291195,14.3,180,,1,,,,
,external_driver_phase_disruption,,-0.1559534923431632,-0.059298607338956144,0.008937647681594038,-0.02028821577378752,14.3,180,,2,,,,
,external_driver_phase_disruption,,-0.14669721994544258,0.001085311192252053,0.006736805987383493,-0.021403493059042725,14.3,180,,3,,,,
,external_driver_phase_disruption,,-0.17455755374379095,-0.07898212600591467,0.006486518183583145,-0.003334794780257999,14.3,180,,4,,,,
,external_driver_phase_disruption,,-0.24673924240069717,-0.12123217931168237,-0.004784784799225006,0.0011773040107053573,14.3,180,,5,,,,
,external_driver_phase_disruption,,-0.200573083902969,-0.07262866665752576,-0.015943823783499803,-0.0005398898659618595,14.3,180,,6,,,,
,external_driver_phase_disruption,,-0.17297808131089565,-0.0975784294860643,0.004274392772326718,0.0085996524159625,14.3,180,,7,,,,
,external_driver_phase_disruption,,-0.11434928383762656,-0.028548281314825785,0.002494086881241267,0.0017505594218859277,14.3,180,,8,,,,
,external_driver_phase_disruption,,-0.10566436711615518,-0.018181032695168187,-0.01050452463282385,0.005209945359854279,14.3,180,,9,,,,
,external_driver_phase_disruption,,-0.15273993537852543,0.017153925586203156,-0.014255601465887363,-0.007917143150138,14.3,180,,10,,,,
,external_driver_phase_disruption,,-0.23916912115835548,-0.15236223014088413,-0.005182027172979178,0.007948700812824144,14.3,180,,11,,,,
,external_driver_phase_disruption,,-0.2145345106814436,-0.12475598838221066,-0.0063275070215796925,0.005501728299431144,14.3,180,,12,,,,
,external_driver_phase_disruption,,-0.24934307546270276,-0.18141126787353404,-0.02896776761623479,0.017832314602586885,14.3,180,,13,,,,
,external_driver_phase_disruption,,-0.12363511263302421,-0.11434942970253315,0.01193645654723842,-0.012697007263954133,14.3,180,,14,,,,
,external_driver_phase_disruption,,-0.18077231751922515,-0.10390326641426294,0.013217233538675918,0.007371673623107006,14.3,180,,15,,,,
,external_driver_phase_disruption,,-0.043923427950761755,0.019765812444393377,0.010522798881024226,0.00325222558212121,14.3,180,,16,,,,
,external_driver_phase_disruption,,-0.14320341636453157,-0.033683155899353195,0.01093704654431299,-0.0006682027892751102,14.3,180,,17,,,,
,external_driver_phase_disruption,,-0.1437021275647398,-0.04247015806828064,0.012910708233486196,-0.007214710923499484,14.3,180,,18,,,,
,external_driver_phase_disruption,,-0.12783457700362352,-0.06356772162241095,0.01882079234927178,0.0032937254753355044,14.3,180,,19,,,,
,external_driver_phase_disruption,,-0.2054091552238525,-0.12910907525472107,0.005241002682376927,0.00796522355436817,14.3,180,,20,,,,
,external_driver_phase_disruption,,-0.1262723713573834,-0.06017853072455269,-0.016941453840663576,0.007129864841857986,14.3,180,,21,,,,
,external_driver_phase_disruption,,-0.14570474949694187,-0.10585285849826867,-0.08686748306728434,-0.02371326216926785,14.3,180,,22,,,,
,external_driver_phase_disruption,,-0.2679266316039964,-0.12892247787705186,-0.026984189153142962,0.006934678028459623,14.3,180,,23,,,,
,external_driver_phase_disruption,,-0.19036497971702038,-0.14203420582700868,-0.01757829899415203,0.00805002167722281,20.8,180,,0,,,,
,external_driver_phase_disruption,,-0.2521918883057292,-0.14842195219542317,-0.0059537511251111785,0.015559386017155327,20.8,180,,1,,,,
,external_driver_phase_disruption,,-0.3228145260609459,-0.1507698060117866,-0.01937705545071225,-0.002055343470181367,20.8,180,,2,,,,
,external_driver_phase_disruption,,-0.2976659032069083,-0.14552066970056335,-0.024663409957325313,0.007301107865899645,20.8,180,,3,,,,
,external_driver_phase_disruption,,-0.0781986625403934,0.021468374713980748,-0.0055110379054331415,0.0072025877779749725,20.8,180,,4,,,,
,external_driver_phase_disruption,,-0.1654300439591144,-0.07504287692907147,0.02781984023991836,-0.0054935998159933025,20.8,180,,5,,,,
,external_driver_phase_disruption,,-0.13149659763323954,-0.03455376231059307,0.006261507561897972,0.0048034360162361595,20.8,180,,6,,,,
,external_driver_phase_disruption,,-0.2548953375889138,-0.14877753531844562,-0.017504085146347312,0.00805869845520879,20.8,180,,7,,,,
,external_driver_phase_disruption,,-0.1227328366187691,-0.030960475820684952,-0.005567723137009067,-0.0052324429046129856,20.8,180,,8,,,,
,external_driver_phase_disruption,,-0.2587834811990328,-0.1660713900701183,-0.017546117464010635,0.010295277778800807,20.8,180,,9,,,,
,external_driver_phase_disruption,,-0.1310802904574177,-0.04917186557081299,-0.012478611361599529,0.0012136130560872066,20.8,180,,10,,,,
,external_driver_phase_disruption,,-0.09692596982072996,-0.039958300249984646,0.0062526709125448054,-0.001807019339819499,20.8,180,,11,,,,
,external_driver_phase_disruption,,-0.3684505277675949,-0.2712253278103741,-0.09120511672229954,0.005371623937381539,20.8,180,,12,,,,
,external_driver_phase_disruption,,-0.19510139844815663,-0.12966392822330144,-0.015769274834005587,-0.004333933729935083,20.8,180,,13,,,,
,external_driver_phase_disruption,,-0.18920885142062205,-0.025578339763769387,-0.007633483762869389,0.0027717785546275825,20.8,180,,14,,,,
,external_driver_phase_disruption,,-0.3044726043444534,-0.10071045143667637,-0.03034338566673804,0.007505939149714494,20.8,180,,15,,,,
,external_driver_phase_disruption,,-0.2019534970072634,-0.10380302673141786,-0.012050052929083593,-0.0026951179184107193,20.8,180,,16,,,,
,external_driver_phase_disruption,,-0.18539249188865722,-0.07739656148955334,0.004570726738370737,-0.018827859081800805,20.8,180,,17,,,,
,external_driver_phase_disruption,,-0.1574434957813966,-0.04383567625592147,0.006596615269434586,-0.005582530237748143,20.8,180,,18,,,,
,external_driver_phase_disruption,,-0.18847930148603356,-0.11085434418482576,-0.025873393112643375,0.002190831350773581,20.8,180,,19,,,,
,external_driver_phase_disruption,,-0.1733322201634103,-0.08292697472848035,0.0025130700087449,0.010322883020194601,20.8,180,,20,,,,
,external_driver_phase_disruption,,-0.3146487207389229,-0.1597739155918975,-0.0161752936351017,-0.0002484144256150733,20.8,180,,21,,,,
,external_driver_phase_disruption,,-0.28509468599635673,-0.17721928995804964,-0.004973425465349818,0.013206113901346739,20.8,180,,22,,,,
,external_driver_phase_disruption,,-0.20123987444477365,-0.16021557017669147,-0.017979770730462183,-0.01043790062071269,20.8,180,,23,,,,
,external_driver_phase_disruption,,-0.2577563758204994,-0.1607780406967881,-0.02874093043572501,-0.004811221347427119,27.3,180,,0,,,,
,external_driver_phase_disruption,,-0.17363504772317442,-0.12792399595647352,0.010585338945839434,-0.0030350158171832398,27.3,180,,1,,,,
,external_driver_phase_disruption,,-0.20775633688010275,-0.1328464851787277,0.01485352569640086,0.00041612275696793766,27.3,180,,2,,,,
,external_driver_phase_disruption,,-0.11505525923151376,-0.0019783698443157083,-0.018310329802624856,0.0005719618637947954,27.3,180,,3,,,,
,external_driver_phase_disruption,,-0.12805376889488276,-0.058090653071973794,-0.0013957106521715196,0.0019150854134941525,27.3,180,,4,,,,
,external_driver_phase_disruption,,-0.4244712584532973,-0.2487969909785772,-0.08812027588478598,-0.0005820170490814375,27.3,180,,5,,,,
,external_driver_phase_disruption,,-0.07461627525171194,-0.005947211844149258,0.006599449489286327,0.010539666059677905,27.3,180,,6,,,,
,external_driver_phase_disruption,,-0.179300573079317,-0.09285906939696753,-0.010367982940904574,0.0013828438554960854,27.3,180,,7,,,,
,external_driver_phase_disruption,,-0.3361759039239952,-0.19736898252968818,-0.040248007102765715,-0.0021183013968607556,27.3,180,,8,,,,
,external_driver_phase_disruption,,-0.14027514689390308,-0.04964774399835148,0.017889903804115814,-0.0007160166085137393,27.3,180,,9,,,,
,external_driver_phase_disruption,,-0.12940399122524823,0.013849044476226341,0.011589568375041326,-0.008182397829468946,27.3,180,,10,,,,
,external_driver_phase_disruption,,-0.2090329495594461,-0.09653720378789563,0.013079730257700498,-6.890012692534198e-05,27.3,180,,11,,,,
,external_driver_phase_disruption,,-0.16154299701729008,-0.036580512077450084,-0.005500385278003644,0.002452723640353288,27.3,180,,12,,,,
,external_driver_phase_disruption,,-0.37303903656964826,-0.21206816403266,0.01136263249104684,0.01563329662718886,27.3,180,,13,,,,
,external_driver_phase_disruption,,-0.13065968013842663,-0.03944305477299462,0.01405768124582163,-0.01285815809195151,27.3,180,,14,,,,
,external_driver_phase_disruption,,-0.08853008785549882,-0.015027291725264458,0.016473188602599553,0.0032620345269017,27.3,180,,15,,,,
,external_driver_phase_disruption,,-0.2569001163916912,-0.18096129139605582,-0.03216405284887894,0.0014646063729230052,27.3,180,,16,,,,
,external_driver_phase_disruption,,-0.10272908054421889,-0.04326289748997253,0.010131768565704441,0.005798116824068222,27.3,180,,17,,,,
,external_driver_phase_disruption,,-0.06696121060989872,0.004651034110990798,0.003899954614715609,0.0037505647282964627,27.3,180,,18,,,,
,external_driver_phase_disruption,,-0.20806034435318702,-0.15584665156560468,-0.0028180482979531934,-0.009039197038874833,27.3,180,,19,,,,
,external_driver_phase_disruption,,-0.16343151150549334,-0.09785662597400895,0.011187762198813053,0.011293896576275386,27.3,180,,20,,,,
,external_driver_phase_disruption,,-0.19107780253201712,-0.1347119752414331,-0.044214368086159056,0.010212135423150706,27.3,180,,21,,,,
,external_driver_phase_disruption,,-0.09241537154114342,-0.021525794863371583,0.00228778070160085,0.0001393584580633711,27.3,180,,22,,,,
,external_driver_phase_disruption,,-0.09951168788700829,-0.052766908414678015,-0.005600642092784838,-0.0010848127901514765,27.3,180,,23,,,,
,external_driver_phase_disruption,,-0.25534292602486997,-0.17013499398023843,0.0060816508914608575,0.007137189045758441,33.8,180,,0,,,,
,external_driver_phase_disruption,,-0.179355855113269,-0.09841783162036058,0.013936205499546578,0.007592646378644971,33.8,180,,1,,,,
,external_driver_phase_disruption,,-0.11523505069973791,-0.05696278217711073,0.005613315198440966,0.011009229754982558,33.8,180,,2,,,,
,external_driver_phase_disruption,,-0.09171629312258808,-0.005167860495004534,-0.002538172687946025,-0.0009867583752082715,33.8,180,,3,,,,
,external_driver_phase_disruption,,-0.078482646158443,-0.037208473670768766,-0.0007382712237068156,0.002250300055177165,33.8,180,,4,,,,
,external_driver_phase_disruption,,-0.11815324953829989,-0.05424392720343177,0.008798321811746487,0.007086900171943439,33.8,180,,5,,,,
,external_driver_phase_disruption,,-0.1320474355597293,-0.04291987291769547,0.007065462159044564,-0.006406340791741155,33.8,180,,6,,,,
,external_driver_phase_disruption,,-0.12545473125919784,-0.060768200275587964,-0.004355879019146844,0.0129066830571887,33.8,180,,7,,,,
,external_driver_phase_disruption,,-0.32830530890190496,-0.18410256463665978,-0.02590639418880021,0.02057753050434409,33.8,180,,8,,,,
,external_driver_phase_disruption,,-0.10612585996634957,-0.03515738205886426,0.0033889707444016565,-0.0036697897527198653,33.8,180,,9,,,,
,external_driver_phase_disruption,,-0.18382456342725867,-0.10991296354260628,0.00048741641755346843,0.0008694535317992774,33.8,180,,10,,,,
,external_driver_phase_disruption,,-0.10157257541218673,-0.04616759295107892,0.0038238784328892272,0.001594705938854829,33.8,180,,11,,,,
,external_driver_phase_disruption,,-0.1912906500145542,-0.09733631086614547,-0.018857747255775978,0.0030221719427794558,33.8,180,,12,,,,
,external_driver_phase_disruption,,-0.20504953641768248,-0.10415298292782832,-0.007171235478083307,-0.0015341006034189641,33.8,180,,13,,,,
,external_driver_phase_disruption,,-0.23186843138883445,-0.12442355856683851,0.0027188547959444836,-0.004515127972135852,33.8,180,,14,,,,
,external_driver_phase_disruption,,-0.2786575118071151,-0.17790292807832345,-0.01947850040086213,0.0027271453240823723,33.8,180,,15,,,,
,external_driver_phase_disruption,,-0.2657745045436983,-0.13844981740437834,-0.01162698011834444,-0.014099230317321854,33.8,180,,16,,,,
,external_driver_phase_disruption,,-0.25345973711039765,-0.13847216383922864,-0.010236966725179278,0.012393155091987976,33.8,180,,17,,,,
,external_driver_phase_disruption,,-0.17561472685214274,-0.04725939133673343,0.027369910312740428,-0.010152512915984166,33.8,180,,18,,,,
,external_driver_phase_disruption,,-0.24591441863402602,-0.13152356930585474,-0.016687838664033353,0.01752556712631595,33.8,180,,19,,,,
,external_driver_phase_disruption,,-0.15800503083713113,-0.04943564977537243,-0.01833200756919179,0.00022798100504296814,33.8,180,,20,,,,
,external_driver_phase_disruption,,-0.17294743255334508,-0.12210582149982085,-0.00018359369031160921,-0.00588523143895206,33.8,180,,21,,,,
,external_driver_phase_disruption,,-0.26702445962414517,-0.15104795950394004,-0.033098974803018,-0.011510076750754564,33.8,180,,22,,,,
,external_driver_phase_disruption,,-0.32221064194542776,-0.16402715409980445,-0.036277850669272416,0.006150474648082632,33.8,180,,23,,,,
,external_driver_phase_disruption,,-0.10992741145240777,-0.04887269816736331,0.0042831290022620205,0.004178593414294565,7.83,210,,0,,,,
,external_driver_phase_disruption,,-0.121473249754082,-0.08939647937293566,0.0026821019243375294,-5.180167046840711e-05,7.83,210,,1,,,,
,external_driver_phase_disruption,,-0.08617871146762596,-0.07504120215787796,-0.024596872947332926,-0.020270098956588142,7.83,210,,2,,,,
,external_driver_phase_disruption,,-0.09715525209903356,-0.06149555481469168,0.0009680878686608441,0.0017649433652609098,7.83,210,,3,,,,
,external_driver_phase_disruption,,-0.10841006794715688,-0.04236783482761808,-0.01525792931602915,-0.006549777570670226,7.83,210,,4,,,,
,external_driver_phase_disruption,,-0.1599455998828519,-0.09624556131670994,0.006321704576165446,-0.005122909636751702,7.83,210,,5,,,,
,external_driver_phase_disruption,,-0.17235881034867115,-0.10957087516425643,-0.0061358143715133096,0.008343316497200354,7.83,210,,6,,,,
,external_driver_phase_disruption,,-0.049506534805314736,-0.04481932667720845,-0.017352897935755743,-0.007477270577182102,7.83,210,,7,,,,
,external_driver_phase_disruption,,-0.1997872839304502,-0.14309529931800483,0.0054126325796286096,0.0021811990327906955,7.83,210,,8,,,,
,external_driver_phase_disruption,,-0.05806159050001433,-0.052750464405739356,-0.005963225978661127,0.0030750404485424404,7.83,210,,9,,,,
,external_driver_phase_disruption,,-0.19286251526141662,-0.09884073646800187,-0.04809372823081906,0.0044903320977230515,7.83,210,,10,,,,
,external_driver_phase_disruption,,-0.135753051316591,-0.07206157341967029,-0.007537128634441184,0.004780805541398966,7.83,210,,11,,,,
,external_driver_phase_disruption,,-0.08329472930153317,-0.06326035247755693,-0.01329511972063234,0.005256622273041134,7.83,210,,12,,,,
,external_driver_phase_disruption,,-0.12426845185470325,-0.10129474934964372,-0.07287738454146658,-0.0018891393540462487,7.83,210,,13,,,,
,external_driver_phase_disruption,,-0.071324864489469,-0.030389851069901302,0.008307538585576826,0.010629098301001921,7.83,210,,14,,,,
,external_driver_phase_disruption,,-0.18714119549097413,-0.14934181433822402,-0.043725265667851704,0.027097356749311616,7.83,210,,15,,,,
,external_driver_phase_disruption,,-0.18505043122985954,-0.11212226649745186,0.009239950156624308,0.004896851855185014,7.83,210,,16,,,,
,external_driver_phase_disruption,,-0.1266061799364966,-0.07397752976413274,0.011401201428041352,-0.016808390758599426,7.83,210,,17,,,,
,external_driver_phase_disruption,,-0.07564948079798964,-0.028814179321826783,0.001429476019811568,0.0005939077693742079,7.83,210,,18,,,,
,external_driver_phase_disruption,,-0.12652111873993815,-0.05029616274620999,0.007912986183227555,-0.002292678998067385,7.83,210,,19,,,,
,external_driver_phase_disruption,,-0.12916548466573724,-0.09801983457354468,-0.06505809575012572,0.009659955663980618,7.83,210,,20,,,,
,external_driver_phase_disruption,,-0.05649293797366914,-0.03597072985079092,0.012089949107592673,-0.006127770733157303,7.83,210,,21,,,,
,external_driver_phase_disruption,,-0.12437073620810365,-0.10993174220996324,-0.007573123041885732,0.005108825679532289,7.83,210,,22,,,,
,external_driver_phase_disruption,,-0.06337052231063338,-0.01582564070775075,0.0023277831864239457,0.001011820341952116,7.83,210,,23,,,,
,external_driver_phase_disruption,,-0.10219459665962352,-0.08907385568243448,-0.032273136711132966,-0.014448362349121446,10.0,210,,0,,,,
,external_driver_phase_disruption,,-0.16490112889524725,-0.11938354826707157,-0.011962926333961052,0.012972147690163152,10.0,210,,1,,,,
,external_driver_phase_disruption,,-0.09969915247185945,-0.08856129762619105,-0.00225776128477298,-0.01233855570031224,10.0,210,,2,,,,
,external_driver_phase_disruption,,-0.1437774193938675,-0.08608011727884893,-0.0020546888406280384,-0.022298551029176203,10.0,210,,3,,,,
,external_driver_phase_disruption,,-0.1608549251698026,-0.137871365222116,0.004137482419349012,0.005035657146181108,10.0,210,,4,,,,
,external_driver_phase_disruption,,-0.13301626146629048,-0.1092295216213999,-0.03294205266333142,-0.0004934455022102963,10.0,210,,5,,,,
,external_driver_phase_disruption,,-0.22054862423006286,-0.1636546070854939,-0.04495347025547761,-0.011978282055051068,10.0,210,,6,,,,
,external_driver_phase_disruption,,-0.05153863602847819,-0.024224183639809854,-0.01733196477087763,0.0009137149300563752,10.0,210,,7,,,,
,external_driver_phase_disruption,,-0.03987364777477288,-0.006567330832986357,0.007072752684551056,-0.0022963824103678504,10.0,210,,8,,,,
,external_driver_phase_disruption,,-0.17217134843507484,-0.13370485904438414,-0.001496112536960248,0.0025825511735441814,10.0,210,,9,,,,
,external_driver_phase_disruption,,-0.17665894290395617,-0.12326158981434998,-0.08379534469530943,0.003003788042908323,10.0,210,,10,,,,
,external_driver_phase_disruption,,-0.11038382510290527,-0.09234977519938939,-0.004729028158935514,0.016214885368352014,10.0,210,,11,,,,
,external_driver_phase_disruption,,-0.09425442037608144,-0.045479618538221495,0.010987772385406103,0.006275236165347031,10.0,210,,12,,,,
